"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","sig"
"NKX2-3",-1.90625848620416,8.6339428833869,-8.09029912257702,3.3698623958597e-12,2.43923684840954e-09,17.4426802530837,"Down"
"PTRH1",0.490571043472575,5.54892706408024,8.0457333913474,4.14943766290582e-12,2.90966349118574e-09,17.2421306923752,"Not Sig"
"ADGRL3",-1.23346272922272,5.98982577511273,-7.99484289255484,5.26164857594274e-12,3.57776158774482e-09,17.0132758128784,"Down"
"SNRPF",0.732017117614165,10.8766773969839,7.93828420429703,6.84932518213047e-12,4.52035316946546e-09,16.7591393154057,"Not Sig"
"MIF",0.806125526682418,12.7678844328197,7.91132979627004,7.76589607727463e-12,4.9788269165133e-09,16.6381056442161,"Not Sig"
"RCC2",0.709377412515888,10.4167403502281,7.90375452318414,8.04481797504787e-12,5.00896884007222e-09,16.6041000733511,"Not Sig"
"AJUBA",1.27840665219405,5.28971140082027,7.89781107012699,8.27062578000714e-12,5.00896884007222e-09,16.5774228217214,"Up"
"CDCA4",0.710269182839655,7.8861782244687,7.89237733900025,8.48258906024084e-12,5.00896884007222e-09,16.553035819347,"Not Sig"
"FTSJ1",0.541862829338831,8.18625173322095,7.88098721045177,8.94463023176706e-12,5.03016031836111e-09,16.5019234141181,"Not Sig"
"EPHX4",2.41831208271851,4.78544277637444,7.88045511792667,8.96681727057554e-12,5.03016031836111e-09,16.4995359314901,"Up"
"RANP1",0.700242041103557,11.9254618148784,7.86709914001946,9.54205283223701e-12,5.22229569518454e-09,16.4396153126057,"Not Sig"
"MRPL17",0.689253263131478,9.45046051286537,7.84206085766546,1.07213149880368e-11,5.71729559392716e-09,16.3273209236838,"Not Sig"
"SCUBE2",-1.72329319930851,6.82554268573047,-7.83740509875972,1.09560903132434e-11,5.71729559392716e-09,16.3064458264779,"Down"
"VWA5A",-0.97251190332946,9.40524997164012,-7.80944899461462,1.24775096166432e-11,6.36324632472401e-09,16.181135965287,"Not Sig"
