"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","sig"
"WWC3",0.790069146609435,8.33975584331594,7.19373124520862,2.14383215015759e-10,3.31990680589276e-09,13.206932755944,"Not Sig"
"ZNF775",-0.630091213855263,6.71982712797314,-7.19052156978669,2.17559190653395e-10,3.36676598556657e-09,13.1924649633656,"Not Sig"
"RIPK1",-0.549442366601034,7.72480872068975,-7.18838067364214,2.19703550222675e-10,3.39760714227885e-09,13.1828156300917,"Not Sig"
"SNRPG",0.508607480822057,12.0525857638877,7.18785744465984,2.20230810471832e-10,3.3987339451014e-09,13.180457467046,"Not Sig"
"SNRPGP10",0.508607480822057,12.0525857638877,7.18785744465984,2.20230810471832e-10,3.3987339451014e-09,13.180457467046,"Not Sig"
"SNRPGP15",0.508607480822057,12.0525857638877,7.18785744465984,2.20230810471832e-10,3.3987339451014e-09,13.180457467046,"Not Sig"
"DNAJB1",-0.546978192966614,7.65003643229227,-7.18629385951665,2.21813944911691e-10,3.42081313393362e-09,13.1734107286196,"Not Sig"
"CKAP4",0.669604787144401,10.7214552804835,7.18583574109792,2.22279928889305e-10,3.42564514034829e-09,13.1713461595364,"Not Sig"
"DENND11",-0.524833559658601,7.81409313190357,-7.18567566416462,2.22442983389875e-10,3.42580515050475e-09,13.1706247600168,"Not Sig"
"ASPG",-0.414089419150721,5.83605069137031,-7.18472290024682,2.23415930664603e-10,3.43842940204597e-09,13.1663311345421,"Not Sig"
"DGCR2",-0.277259594940052,6.84938936093854,-7.18066612271812,2.27606189342153e-10,3.50051767145207e-09,13.1480508507933,"Not Sig"
"CXCL6",3.4512205099922,7.06731503971956,7.1792397902613,2.2909792657477e-10,3.52104683178853e-09,13.1416242426464,"Up"
"LHFPL6",1.45221207295183,8.64899564177254,7.17900509030435,2.293443175674e-10,3.52242104168028e-09,13.140566788062,"Up"
"PPARG",-1.40797642708402,9.47733028922319,-7.17811431841312,2.3028185897728e-10,3.53255775981055e-09,13.1365534397609,"Down"
"MRPL53",0.465941234846101,10.3935525668245,7.17807893703149,2.30319176549884e-10,3.53255775981055e-09,13.1363940324452,"Not Sig"
"TXLNG",-0.591144117134401,7.17452467061818,-7.17661258382442,2.31871068599251e-10,3.55393094829138e-09,13.1297876930488,"Not Sig"
"MUS81",0.376493120862573,8.97340867812956,7.17343510642568,2.35269633648169e-10,3.60282133509757e-09,13.1154733911629,"Not Sig"
"SMARCA2",-0.525667758664995,8.22659592176448,-7.17333085584999,2.35381972336246e-10,3.60282133509757e-09,13.1150037764488,"Not Sig"
"IRAK3",0.91127216453198,5.59036266465525,7.17050093218088,2.38451889379618e-10,3.64690852519398e-09,13.1022565397838,"Not Sig"
"DDB2",0.803305870981398,8.01432713260226,7.17037688962581,2.38587357501884e-10,3.64690852519398e-09,13.1016978252601,"Not Sig"
"WASHC4",-0.577602645719466,8.81892479114084,-7.16813804239478,2.41045608933152e-10,3.68197577865963e-09,13.0916139829969,"Not Sig"
"USP5",-0.5003623080048,6.95382344522348,-7.1663760103632,2.42997996145127e-10,3.70927349353777e-09,13.0836782795857,"Not Sig"
"ADCY4",0.621431179901323,7.3021593657068,7.16507947602715,2.44444620967937e-10,3.72881906859248e-09,13.0778393568944,"Not Sig"
"PALS1",-0.722556292707855,8.69208655263627,-7.16361881510253,2.46084621524561e-10,3.75128588477555e-09,13.0712616059566,"Not Sig"
"MELTF-AS1",0.341892426041145,5.88600031918188,7.16308085811662,2.46691378607659e-10,3.7579822434333e-09,13.0688391239617,"Not Sig"
"CDC26",0.410201447769763,10.1495574893771,7.16231628219341,2.47556294930255e-10,3.76446220261985e-09,13.0653962284924,"Not Sig"
"CDC26P1",0.410201447769763,10.1495574893771,7.16231628219341,2.47556294930255e-10,3.76446220261985e-09,13.0653962284924,"Not Sig"
"USP20",0.589557000336367,7.12346783052493,7.16226003207468,2.47620045949771e-10,3.76446220261985e-09,13.0651429370638,"Not Sig"
"GSK3B",-0.354168057894488,6.76725561065879,-7.16171003137001,2.48244248608229e-10,3.77139654334465e-09,13.0626663378086,"Not Sig"
"FAM234A",-0.544840409797977,7.94499555702035,-7.16091060027963,2.49154320770772e-10,3.78266157224313e-09,13.0590666620974,"Not Sig"
"FAM184B",-0.627306148057838,5.24745013411548,-7.15888329576035,2.51477088714607e-10,3.81534441762479e-09,13.0499385690824,"Not Sig"
"COQ8A",-0.461335578833006,6.79613419843666,-7.15790311828403,2.52607820048782e-10,3.82991005005043e-09,13.045525475551,"Not Sig"
"C1orf216",0.878735562158963,7.05504860261488,7.15774876921137,2.52786336551423e-10,3.83002876831694e-09,13.0448305570315,"Not Sig"
"UBP1",0.387074626343063,10.1879502598653,7.15724444503953,2.53370500074629e-10,3.83628923830945e-09,13.0425599881672,"Not Sig"
"UBE2L6",1.33457951990228,9.89664680963931,7.15317336474682,2.58135433602746e-10,3.90322734956574e-09,13.0242326234302,"Up"
"TPK1",1.16721440103416,8.42015416623607,7.15317003011791,2.58139372822121e-10,3.90322734956574e-09,13.0242176125183,"Up"
"CBX5",-0.433376301199605,6.11173514497721,-7.15291566877183,2.58440027622203e-10,3.9051419392691e-09,13.023072603965,"Not Sig"
"LPP",-0.5864360725397,7.6047865202417,-7.1524855338438,2.58949238154185e-10,3.91020319982622e-09,13.0211363730605,"Not Sig"
"ACKR3",0.708808050556907,6.76266013263055,7.15182154900773,2.59737246468324e-10,3.91946474344501e-09,13.0181475354517,"Not Sig"
"EDEM1",0.677325040610455,9.52556390461575,7.14748887399703,2.64938007404293e-10,3.9952580296673e-09,12.9986462870283,"Not Sig"
"P2RY1",-1.247938592968,6.45575262165546,-7.14708800906289,2.6542438459022e-10,3.99990447670916e-09,12.9968421544041,"Down"
"BUD13-DT",-0.425072896166835,4.35499473032988,-7.14495725708061,2.68024590813037e-10,4.03637838473405e-09,12.9872529172494,"Not Sig"
"PABPC3",0.345088192552133,13.0155968981001,7.14106145066126,2.72844319734965e-10,4.1062063652132e-09,12.9697220793164,"Not Sig"
"ZNF627",-0.300014372739573,6.79637321553089,-7.14059364132926,2.7342883217775e-10,4.11224501691457e-09,12.9676171334167,"Not Sig"
"CHST2",0.791725107475331,5.7640169026899,7.13979114655868,2.74434421092152e-10,4.12460413589203e-09,12.9640063239025,"Not Sig"
"REPS2",-0.738900899503514,6.88677099858997,-7.13815715653264,2.76493306005527e-10,4.15276659535343e-09,12.9566545325973,"Not Sig"
"CDC42SE1",0.414312695709688,7.57745751945277,7.13770583407286,2.77064687054203e-10,4.15856489151121e-09,12.954623977456,"Not Sig"
"MUC1",1.18905229979698,9.75381266443232,7.13703350975081,2.77918035158824e-10,4.16842620704077e-09,12.9515991676244,"Up"
"SNX4",-0.43878674742381,9.21862573940648,-7.13689573177193,2.78093231959536e-10,4.16842620704077e-09,12.9509793086837,"Not Sig"
"DAPP1",0.951534925524397,7.00517209626462,7.13393161141469,2.81889048095856e-10,4.2225022364639e-09,12.9376445500041,"Not Sig"
"RPL23AP32",0.517130794256543,6.35852877278781,7.13233399861865,2.8395622647445e-10,4.25062959697143e-09,12.9304579095673,"Not Sig"
"LLCFC1",-0.294335957660945,3.9498353484212,-7.13210557246277,2.84253018557123e-10,4.25223565560219e-09,12.9294303991911,"Not Sig"
"METTL15P1",-0.744993130163162,6.0013165104514,-7.13045504321226,2.86406711601102e-10,4.28159906836585e-09,12.9220062072352,"Not Sig"
"KIF19",0.312399113224064,4.06567635365345,7.12840189944559,2.89108386183496e-10,4.31910990517407e-09,12.9127716328698,"Not Sig"
"ZNF276",0.293746474573146,6.53437751570925,7.12622094257002,2.92005971965199e-10,4.35949567859422e-09,12.9029629196052,"Not Sig"
"ABCB1",-1.91242124293993,7.90869622242857,-7.12584865552016,2.92503460530099e-10,4.36401938220404e-09,12.90128865832,"Down"
"RAB43",0.491814341777916,6.84514533773381,7.12288573392997,2.96492947751092e-10,4.41877161839887e-09,12.8879645008081,"Not Sig"
"S100A11P1",0.856242564606884,9.83946339874251,7.12283100835297,2.96567140126953e-10,4.41877161839887e-09,12.8877184149411,"Not Sig"
"SIKE1",-0.502662259258561,6.54527277414878,-7.12145320980762,2.98441131970867e-10,4.44082645965215e-09,12.8815229916411,"Not Sig"
"AP1S1",0.862082662483347,8.55902028178414,7.12145171577617,2.98443170424504e-10,4.44082645965215e-09,12.8815162737285,"Not Sig"
"RBX1",0.439119297763813,11.1770305125768,7.11455536782573,3.08001408345206e-10,4.58001564072768e-09,12.8505106548398,"Not Sig"
"CCN1",2.23880379555553,9.10846314046184,7.11308034037742,3.10084908030425e-10,4.60526444564137e-09,12.8438799996146,"Up"
"SNORD116-20",-0.354287840595171,4.67395036557915,-7.11291800017291,3.1031506937964e-10,4.60526444564137e-09,12.8431502569864,"Not Sig"
"SNORD116-21",-0.354287840595171,4.67395036557915,-7.11291800017291,3.1031506937964e-10,4.60526444564137e-09,12.8431502569864,"Not Sig"
"EEF1DP5",0.35153066907291,6.41696731337607,7.11203727066129,3.11566702767665e-10,4.61930709034836e-09,12.8391913247216,"Not Sig"
"SF3B1",-0.33966750969134,9.84917669168173,-7.11182356318941,3.11871164447666e-10,4.61930709034836e-09,12.8382307155653,"Not Sig"
"CCDC126",-0.441518737965522,7.56452155451509,-7.11181814851331,3.11878882386816e-10,4.61930709034836e-09,12.8382063768419,"Not Sig"
"RARG",-0.499755737239392,6.421430329978,-7.10961290575497,3.15037999213515e-10,4.66301956751455e-09,12.8282943032104,"Not Sig"
"NALF1",0.696383559833281,4.3150331142498,7.10933895687658,3.15432656561219e-10,4.66578337546288e-09,12.8270630189009,"Not Sig"
"ITGAX",0.509336723605099,5.70439099317237,7.10841088608272,3.16773310132814e-10,4.68252721084995e-09,12.8228918232445,"Not Sig"
"CHN2",-1.05194933526416,6.91058504432531,-7.10804138769468,3.17308646045606e-10,4.68735267190083e-09,12.8212311587767,"Down"
"AP5M1",-0.495815601489197,7.63572241897706,-7.10739167794919,3.18252136762958e-10,4.69819716896317e-09,12.8183111726939,"Not Sig"
"PHB2",-0.453309679907495,12.1858586351996,-7.10556013617906,3.20926873701438e-10,4.73456812556645e-09,12.8100800538152,"Not Sig"
"C6orf89",-0.31042198815204,8.33759104816921,-7.09859223717255,3.3130819089672e-10,4.88451018103252e-09,12.7787706271397,"Not Sig"
"FEM1B",-0.504268903478775,7.60212560270479,-7.09623527226986,3.34894714113523e-10,4.93414477346904e-09,12.7681816669305,"Not Sig"
"CNEP1R1",0.411044154009184,9.2248877392301,7.09467028914533,3.37297372505969e-10,4.96628329505344e-09,12.761151282798,"Not Sig"
"PAXBP1",-0.558280515570247,6.98527584817645,-7.09092414372019,3.43118432951728e-10,5.04867837180579e-09,12.7443240678213,"Not Sig"
"PLEKHG5",-0.444666595894849,6.34099005393289,-7.09074694250564,3.43396239641884e-10,5.04945492878391e-09,12.7435281588505,"Not Sig"
"PF4",1.63929767375154,7.69308504986076,7.08892451868087,3.46266330991886e-10,5.08832364186439e-09,12.7353429395672,"Up"
"CNPY2",0.310748372637166,7.77478249383852,7.0878579861527,3.47957022543926e-10,5.10982174663819e-09,12.7305529756802,"Not Sig"
"ATP8A1",-0.628995162713192,6.42994768835737,-7.08710832625757,3.49150303373991e-10,5.12399192767102e-09,12.7271862474084,"Not Sig"
"ETFDH",-1.2766667934971,8.24511534797135,-7.08642609708231,3.50239781489214e-10,5.13662121361861e-09,12.7241224308442,"Down"
"PIP",-0.308393924452049,5.93292373281251,-7.08541690040929,3.51857599281147e-10,5.15578499396752e-09,12.7195903786008,"Not Sig"
"RNPEPL1",0.467707235706859,8.28497187485655,7.08532455931684,3.52005998964225e-10,5.15578499396752e-09,12.7191757059508,"Not Sig"
"ZFYVE9",-0.388374815838631,6.26170411735407,-7.07887774248582,3.62521656131110e-10,5.30631031032596e-09,12.6902286831182,"Not Sig"
"SEC14L1P1",0.455868736437888,4.42453243207228,7.07873624844848,3.62755916753867e-10,5.30631031032596e-09,12.6895934334715,"Not Sig"
"MMP14",0.717091602793312,7.59826550804539,7.07786106900536,3.64208226518936e-10,5.32408364485889e-09,12.6856643132161,"Not Sig"
"ECD",-0.312585586078639,8.21306399529364,-7.07626435556201,3.66872770004915e-10,5.35954302483092e-09,12.6784961887588,"Not Sig"
"TMEM263",0.765657710016985,10.3615912967129,7.07502958019242,3.68946586080758e-10,5.38633210479254e-09,12.6729532002572,"Not Sig"
"COP1",-0.358584493786394,9.34819988427422,-7.07212109899502,3.73877514862506e-10,5.45477084265265e-09,12.6598978278911,"Not Sig"
"LAMA5",0.76111104538854,7.38774804378379,7.07091977409482,3.75933238651767e-10,5.48119944256466e-09,12.6545058178451,"Not Sig"
"DENND4B",0.615239926800717,8.29979283959052,7.06867221072999,3.79809484503919e-10,5.53412014466458e-09,12.6444185255754,"Not Sig"
"LAMB2",1.0679631408508,7.4661106454242,7.06740920077274,3.82005114222235e-10,5.56250016744499e-09,12.6387503752664,"Up"
"WARS2",-0.607825410299396,7.59526020468127,-7.06704684708274,3.82637356704842e-10,5.56809315635535e-09,12.6371242490092,"Not Sig"
"RTN4IP1",-0.728412190468903,7.81405286995104,-7.06669097445917,3.83259302037888e-10,5.57352914998585e-09,12.6355272288329,"Not Sig"
"TIMP1",1.61624635734852,11.6670104351566,7.06486878888879,3.86459628653813e-10,5.61642979751484e-09,12.6273502857398,"Up"
"ZNF155",-0.542406341402912,4.97812846684205,-7.06409195855206,3.87832038459263e-10,5.63272693267793e-09,12.6238644757327,"Not Sig"
"NBPF10",-0.673417805846031,8.69206256008144,-7.06130473337307,3.92796115074274e-10,5.70113326400494e-09,12.6113584020114,"Not Sig"
"SPRYD7",-0.743783248530311,6.0875637575633,-7.05951937391433,3.96008949471638e-10,5.74404965558764e-09,12.6033483036118,"Not Sig"
"LINC01366",-0.247690573318128,4.55163456080975,-7.05809919146007,3.98583250701806e-10,5.77765475613555e-09,12.5969769672712,"Not Sig"
"RWDD2A",0.480872630382916,6.61998851615935,7.05702116953705,4.00548418356694e-10,5.80021884487014e-09,12.5921408829831,"Not Sig"
"MCTS2",0.335680040676232,7.36692144754071,7.05696183698247,4.0065685679169e-10,5.80021884487014e-09,12.5918747184707,"Not Sig"
"GLUD2",-0.43823740011039,5.74537319481268,-7.05528565007989,4.03732390794914e-10,5.84097428565253e-09,12.5843556238133,"Not Sig"
"ZNF33B",-0.521688937042218,6.02107045115883,-7.05180205034962,4.10199408165826e-10,5.93046782838142e-09,12.568730275561,"Not Sig"
"SYTL2",-1.14390833460687,9.0520519792546,-7.05163425363869,4.10513491820921e-10,5.93046782838142e-09,12.5679776908508,"Down"
"UBTF",-0.290430773867441,6.88973028923128,-7.05152873329146,4.10711128183285e-10,5.93046782838142e-09,12.5675044241504,"Not Sig"
"RRAS2",-0.787710618264549,8.66756401900748,-7.05074607934878,4.12179966437559e-10,5.94438321152684e-09,12.5639942203812,"Not Sig"
"LENG8",0.694037099159147,7.06118226384398,7.0507148128037,4.12238753827244e-10,5.94438321152684e-09,12.5638539920197,"Not Sig"
"MCUB",0.989639567908694,8.43575123477709,7.05059209465666,4.12469569069357e-10,5.94438321152684e-09,12.5633036109252,"Not Sig"
"RPL22L1",1.28954373047243,10.7858590766504,7.04913169940134,4.15226230862988e-10,5.98027047133157e-09,12.5567540480697,"Up"
"LINC00467",1.01372414107007,7.21627129839766,7.04709927621478,4.19093123401898e-10,6.03209146633431e-09,12.5476396552795,"Up"
"RAB40AL",-0.347480639376194,4.18155411118648,-7.0463373479234,4.20551964564633e-10,6.04920867491398e-09,12.5442229695236,"Not Sig"
"GRSF1",-0.400603677451315,9.26461904887396,-7.04594824737513,4.2129890707935e-10,6.05607058036741e-09,12.542478178418,"Not Sig"
"PPM1M",0.778829548974818,6.6380948053003,7.04562778993615,4.21915066702861e-10,6.06104493069494e-09,12.5410412134085,"Not Sig"
"FHIP1A-DT",-0.460306102788596,6.20897393540158,-7.04326677171957,4.26482374444199e-10,6.12273704424401e-09,12.5304546893196,"Not Sig"
"LATS2",0.687276584967043,7.84834169000968,7.04176089944112,4.29421032126692e-10,6.16098372115783e-09,12.5237030264488,"Not Sig"
"NCF1",1.38733957347419,7.59645712671414,7.0397182857926,4.33439270441444e-10,6.20563182119715e-09,12.5145454627141,"Up"
"NCF1B",1.38733957347419,7.59645712671414,7.0397182857926,4.33439270441444e-10,6.20563182119715e-09,12.5145454627141,"Up"
"NCF1C",1.38733957347419,7.59645712671414,7.0397182857926,4.33439270441444e-10,6.20563182119715e-09,12.5145454627141,"Up"
"DDA1",-0.414784505876165,7.21206293319529,-7.03961713052354,4.33639230609079e-10,6.20563182119715e-09,12.5140919757965,"Not Sig"
"PAN2",0.342323350395183,9.03875719364018,7.03826322623531,4.36324412470119e-10,6.2400787070854e-09,12.5080224836684,"Not Sig"
"MRPL35",-0.651753507454179,8.31852220106088,-7.03586471863475,4.41121924914542e-10,6.30005371580081e-09,12.4972708399343,"Not Sig"
"SEC22B2P",0.417076471972235,9.27697719419988,7.03560671562156,4.41641093406777e-10,6.30005371580081e-09,12.4961143633439,"Not Sig"
"SEC22B3P",0.417076471972235,9.27697719419988,7.03560671562156,4.41641093406777e-10,6.30005371580081e-09,12.4961143633439,"Not Sig"
"SEC22B4P",0.417076471972235,9.27697719419988,7.03560671562156,4.41641093406777e-10,6.30005371580081e-09,12.4961143633439,"Not Sig"
"SETMAR",-0.422328486171644,5.5998449712601,-7.03244084210452,4.48061245408421e-10,6.38757705573035e-09,12.4819245191334,"Not Sig"
"ILKAP",0.396412788420761,8.46577215429966,7.03138407847282,4.50224838032173e-10,6.41434612101836e-09,12.4771883482954,"Not Sig"
"DEFA5",5.36785897611503,8.74997731339227,7.02551056677098,4.62440490525944e-10,6.58420188255815e-09,12.4508680695031,"Up"
"IL6ST",-0.773411773449331,7.75302553831047,-7.02333024100583,4.67058352793088e-10,6.64573391142937e-09,12.4410991207547,"Not Sig"
"SLC1A5",-0.670253941383058,7.80325298961012,-7.02178380059358,4.7036138248711e-10,6.68849116706481e-09,12.4341707848139,"Not Sig"
"BCL2L2",-0.546234810688155,7.39107613851172,-7.02008025305322,4.74026819604063e-10,6.73634439841391e-09,12.4265390511798,"Not Sig"
"IQCC",-0.517654330080987,5.86152003008177,-7.0185306630737,4.77385611235393e-10,6.7779593972002e-09,12.4195974622641,"Not Sig"
"SEC11C",0.65547014776245,8.21937163081017,7.01837358500455,4.77727399381173e-10,6.7779593972002e-09,12.4188938335616,"Not Sig"
"CEBPD",0.978172581515846,11.0461013793158,7.01820598367243,4.7809235306997e-10,6.7779593972002e-09,12.4181430707093,"Not Sig"
"RAMP3",1.03494057354898,7.72923872227109,7.01817334644091,4.78163453173846e-10,6.7779593972002e-09,12.4179968742123,"Up"
"PLD1",-0.719993442737831,6.41995155404388,-7.01784463201073,4.78880141928443e-10,6.78383302066436e-09,12.416524428007,"Not Sig"
"MTSS1",-0.363586606025907,5.99730627778153,-7.01660259188457,4.81597772835999e-10,6.81802676635141e-09,12.4109609893207,"Not Sig"
"OSBPL8",0.777569008783205,9.15442312289925,7.01576505490176,4.83438971399574e-10,6.83977747744958e-09,12.4072095798702,"Not Sig"
"BTD",-0.401973557621703,6.34117316393596,-7.01319027126072,4.89143111576426e-10,6.91611989959888e-09,12.3956776243669,"Not Sig"
"VIL1",-0.970033034228948,8.78610832159101,-7.00945505510658,4.97537000603291e-10,7.02657880565688e-09,12.3789503330208,"Not Sig"
"TMBIM6",-0.413044153417808,12.3980051625596,-7.00943537230127,4.9758160890364e-10,7.02657880565688e-09,12.378862194513,"Not Sig"
"RIOK3",-0.671519914987659,8.76942071194014,-7.00767793839393,5.01580627039998e-10,7.0785960315412e-09,12.3709927709538,"Not Sig"
"PRPF31",-0.476848026119756,8.16188419810673,-7.00412716993316,5.09757943612139e-10,7.18947737065543e-09,12.3550947858469,"Not Sig"
"IMPA2",-1.03678867518432,10.0830234092794,-7.00382122937047,5.10468676452609e-10,7.19478058628693e-09,12.3537250883903,"Down"
"AHCYL2",-1.44783850577652,9.36966926648646,-7.00368939976775,5.10775233921078e-10,7.19478058628693e-09,12.3531348915504,"Down"
"TEX56P",-0.306496329910641,3.57250562818689,-7.00281233330551,5.12819427111337e-10,7.21825724448018e-09,12.3492083696603,"Not Sig"
"ANP32A",-0.421034679890257,8.49722719482926,-7.00269852907421,5.1308526694353e-10,7.21825724448018e-09,12.3486988913986,"Not Sig"
"MMP3",4.10239140185835,9.47034747089567,7.00049754098586,5.18253628449328e-10,7.28639922855544e-09,12.3388459566013,"Up"
"KLF7",0.728713493526222,5.69348242614246,6.99573288643315,5.29619656505906e-10,7.43887251082854e-09,12.3175193835852,"Not Sig"
"ZNF195",-0.520011215862744,7.93275926417187,-6.99567406927951,5.29761498832568e-10,7.43887251082854e-09,12.3172561427541,"Not Sig"
"GNG11",1.01114184931013,6.75767076035154,6.99468932896002,5.32141887144375e-10,7.46762464392285e-09,12.3128489482551,"Up"
"PHF11",0.470520288092795,7.88979422952926,6.99450682920888,5.3258420374771e-10,7.46916059243429e-09,12.3120321910368,"Not Sig"
