"external_gene_name","entrezgene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","sig"
"ANKRD36BP2",NA,1.08313905016046,5.80907251609302,6.01233725777134,4.25118326084784e-08,8.41201950530552e-07,8.29782108267374,"Up"
"PLEK",5341,1.12244405934959,8.20297449808579,5.04745765507859,2.45426029502724e-06,2.49303516342762e-05,4.3936060179339,"Up"
"TRBC1",NA,1.12739560497176,9.54549039671198,4.86094114660703,5.17718693437989e-06,4.6608580605845e-05,3.67907991295623,"Up"
"GABRP",2568,1.51384372226414,5.10231700250374,4.9569805988563,3.5311850000976e-06,3.36602634737425e-05,4.04515170468348,"Up"
"TRBC2",NA,1.25808690025447,9.10982157844541,5.17812782104466,1.44323102241294e-06,1.58282233135576e-05,4.90276854435616,"Up"
"ITK",3702,1.13960713218242,7.11911519592556,5.49769856037669,3.83904880439728e-07,5.25270830011406e-06,6.17555027316541,"Up"
"TWIST1",7291,1.15779681984706,5.85270125176139,3.80494089400654,0.000264086735373948,0.00131131716199513,-0.0492082432115843,"Up"
"SNHG33",100505687,1.00337176732012,7.14120909727755,7.7261345229076,1.83760380856313e-11,1.77732723535983e-09,15.8082076414792,"Up"
"SPRR1B",6699,1.87050706710717,4.31335518776483,5.11602112402094,1.85899340224317e-06,1.97415773558611e-05,4.6599121494319,"Up"
"IL7R",3575,1.25325414965974,9.22130348474835,4.82796847110198,5.89889106961973e-06,5.21328147740044e-05,3.55432538538757,"Up"
"PNOC",5368,1.40051425181728,6.96072648818249,6.10067560139899,2.89223068114514e-08,6.16908405458326e-07,8.67001585464284,"Up"
"CALHM6-AS1",NA,1.34299318269291,6.19037231041813,4.82988512248331,5.85438359203001e-06,5.1800675639417e-05,3.56156401817371,"Up"
